id,highway,name,lat,lon
817870718,tertiary,Unnamed Road,0,0
818272503,tertiary,Unnamed Road,0,0
818455692,tertiary,Unnamed Road,0,0
818531057,tertiary,Unnamed Road,0,0
818531058,tertiary,Melu Sharqi Road,0,0
818531059,tertiary,Melu Sharqi Road,0,0
818559437,tertiary,Unnamed Road,0,0
818559438,tertiary,Unnamed Road,0,0
818559439,tertiary,Unnamed Road,0,0
818559440,tertiary,Unnamed Road,0,0
818559442,tertiary,Unnamed Road,0,0
818584542,tertiary,Unnamed Road,0,0
818735358,tertiary,Unnamed Road,0,0
818747691,tertiary,Unnamed Road,0,0
818864292,tertiary,Unnamed Road,0,0
818881199,tertiary,Unnamed Road,0,0
818881200,tertiary,Unnamed Road,0,0
818882401,tertiary,Unnamed Road,0,0
818882402,tertiary,Unnamed Road,0,0
818882403,tertiary,Unnamed Road,0,0
818882404,tertiary,Unnamed Road,0,0
818883375,tertiary,Unnamed Road,0,0
818887419,primary,Unnamed Road,0,0
818887421,primary,Unnamed Road,0,0
818893680,tertiary,Unnamed Road,0,0
818893684,tertiary,Unnamed Road,0,0
818894880,primary,Faisalabad Okara Road,0,0
818894881,primary,Faisalabad Okara Road,0,0
818894882,primary,Faisalabad Okara Road,0,0
818895469,primary,Faisalabad Okara Road,0,0
818895470,primary,Faisalabad Okara Road,0,0
818895471,primary,Faisalabad Okara Road,0,0
818896330,tertiary,Unnamed Road,0,0
818902709,tertiary,Unnamed Road,0,0
818987392,tertiary,Unnamed Road,0,0
818987393,tertiary,Unnamed Road,0,0
818987406,tertiary,Unnamed Road,0,0
818987428,tertiary,Unnamed Road,0,0
818989209,tertiary,Unnamed Road,0,0
819156114,tertiary,Unnamed Road,0,0
819156115,tertiary,Unnamed Road,0,0
819170854,tertiary,Unnamed Road,0,0
819173844,tertiary,Unnamed Road,0,0
819173845,tertiary,Unnamed Road,0,0
819173848,tertiary,Unnamed Road,0,0
819218079,primary,Unnamed Road,0,0
819218080,primary,Unnamed Road,0,0
819228576,tertiary,Unnamed Road,0,0
819246626,primary,گرینڈ ٹرنک روڈ,0,0
819259425,primary,Unnamed Road,0,0
819266075,tertiary,Unnamed Road,0,0
819474411,tertiary,Unnamed Road,0,0
819496873,tertiary,Unnamed Road,0,0
819557583,primary,Unnamed Road,0,0
819557584,primary,Unnamed Road,0,0
819557799,primary,ابو ظبی روڈ,0,0
819557988,primary,Unnamed Road,0,0
819560710,primary,Unnamed Road,0,0
819591796,tertiary,Unnamed Road,0,0
819602960,tertiary,اسٹیڈیم روڈ,0,0
819602961,tertiary,اسٹیڈیم روڈ,0,0
819603644,tertiary,Unnamed Road,0,0
819603645,tertiary,Unnamed Road,0,0
819603646,primary,Millat Road,0,0
819613202,primary,ملت روڈ,0,0
819636543,secondary,Unnamed Road,0,0
819885628,tertiary,Regal Road,0,0
819930188,tertiary,Unnamed Road,0,0
819935243,tertiary,Unnamed Road,0,0
819941802,primary,مری روڈ,0,0
819952290,secondary,Khayaban-e-Faisal,0,0
819972907,tertiary,Unnamed Road,0,0
819972908,tertiary,Unnamed Road,0,0
819977747,tertiary,Unnamed Road,0,0
819977748,tertiary,Unnamed Road,0,0
820271052,tertiary,Unnamed Road,0,0
820271053,tertiary,Unnamed Road,0,0
821086029,tertiary,Unnamed Road,0,0
821124401,tertiary,Unnamed Road,0,0
821252364,primary,مری روڈ,0,0
821252365,primary,مری روڈ,0,0
821252470,tertiary,Unnamed Road,0,0
821252471,tertiary,Unnamed Road,0,0
821252474,tertiary,Rehana Road,0,0
821252475,tertiary,Rehana Road,0,0
821252476,secondary,Chattri Road,0,0
821252477,secondary,Chattri Road,0,0
821252509,tertiary,پکھوال روڈ,0,0
821544523,tertiary,Unnamed Road,0,0
821548096,primary,Unnamed Road,0,0
821554527,secondary,Unnamed Road,0,0
821554528,secondary,Unnamed Road,0,0
821620203,secondary,Unnamed Road,0,0
821902464,tertiary,Haji Lawang to Pashat via Barjee,0,0
821902465,secondary,Haji Lawang to Pashat via Barjee,0,0
821902466,secondary,Unnamed Road,0,0
821933782,tertiary,Unnamed Road,0,0
821933783,secondary,Unnamed Road,0,0
821933784,tertiary,Unnamed Road,0,0
821980250,tertiary,Unnamed Road,0,0
822197533,primary,Unnamed Road,0,0
822226905,tertiary,Unnamed Road,0,0
822226967,tertiary,Unnamed Road,0,0
822226979,tertiary,Unnamed Road,0,0
822252186,tertiary,گھریرہ,0,0
822264292,tertiary,Unnamed Road,0,0
822264294,tertiary,Unnamed Road,0,0
822463101,secondary,اسٹریٹ 589,0,0
822463102,secondary,Street 689,0,0
822463104,secondary,Street 690,0,0
822463105,secondary,Street 787,0,0
822463106,secondary,Street 787,0,0
822463107,secondary,G13 Underpass,0,0
822463108,secondary,Street 689,0,0
822463109,tertiary,اسٹریٹ 589,0,0
822538586,secondary,Service Rd W,0,0
822638835,tertiary,کالج روڈ,0,0
822638837,secondary,کالج روڈ,0,0
823352221,tertiary,Unnamed Road,0,0
823360011,tertiary,Unnamed Road,0,0
823360044,tertiary,Unnamed Road,0,0
823421051,tertiary,Unnamed Road,0,0
823421225,tertiary,Unnamed Road,0,0
823421234,tertiary,Unnamed Road,0,0
823421248,tertiary,Unnamed Road,0,0
823421257,tertiary,کوٹھیالا ورکاں روڈ,0,0
823421273,tertiary,Unnamed Road,0,0
823421304,tertiary,Unnamed Road,0,0
823422308,tertiary,Unnamed Road,0,0
823422952,tertiary,Unnamed Road,0,0
823423243,tertiary,Unnamed Road,0,0
823424916,tertiary,Unnamed Road,0,0
823432060,tertiary,Unnamed Road,0,0
823432076,tertiary,Unnamed Road,0,0
823432122,tertiary,Unnamed Road,0,0
823432218,tertiary,Unnamed Road,0,0
823432242,tertiary,Unnamed Road,0,0
823432305,tertiary,Unnamed Road,0,0
823432317,tertiary,Unnamed Road,0,0
823432324,tertiary,Unnamed Road,0,0
823432332,tertiary,Unnamed Road,0,0
823432376,tertiary,Unnamed Road,0,0
823432430,tertiary,Unnamed Road,0,0
823432442,tertiary,Unnamed Road,0,0
823432447,tertiary,Unnamed Road,0,0
823432460,tertiary,Unnamed Road,0,0
823432484,tertiary,Unnamed Road,0,0
823432509,tertiary,Unnamed Road,0,0
823432550,tertiary,Unnamed Road,0,0
823432555,tertiary,Unnamed Road,0,0
823432565,tertiary,Unnamed Road,0,0
823432569,tertiary,Unnamed Road,0,0
823432619,tertiary,Unnamed Road,0,0
823432694,tertiary,Unnamed Road,0,0
823432761,tertiary,Unnamed Road,0,0
823432778,tertiary,Unnamed Road,0,0
823432779,tertiary,Unnamed Road,0,0
823432840,tertiary,Unnamed Road,0,0
823432892,tertiary,Unnamed Road,0,0
823432968,tertiary,Unnamed Road,0,0
823432982,tertiary,Unnamed Road,0,0
823433074,tertiary,Unnamed Road,0,0
823433100,tertiary,Unnamed Road,0,0
823433155,tertiary,Unnamed Road,0,0
823433158,tertiary,Unnamed Road,0,0
823433185,tertiary,Unnamed Road,0,0
823433319,tertiary,Unnamed Road,0,0
823433339,tertiary,Unnamed Road,0,0
823433351,tertiary,Unnamed Road,0,0
823433378,tertiary,Unnamed Road,0,0
823433386,tertiary,Unnamed Road,0,0
823433402,tertiary,Unnamed Road,0,0
823433427,tertiary,Unnamed Road,0,0
823433437,tertiary,Unnamed Road,0,0
823433476,tertiary,Unnamed Road,0,0
823433505,tertiary,Unnamed Road,0,0
823435181,tertiary,Unnamed Road,0,0
823435182,tertiary,Unnamed Road,0,0
823486313,tertiary,Khayaban-e-Babar,0,0
823486314,tertiary,Khayaban-e-Babar,0,0
823486315,tertiary,Khayaban-e-Babar,0,0
823486316,tertiary,Khayaban-e-Babar,0,0
823556129,primary,Bahawalpur-Mandi Yazman Road,0,0
823572822,tertiary,Unnamed Road,0,0
823592353,tertiary,Unnamed Road,0,0
823816362,tertiary,Unnamed Road,0,0
823816363,tertiary,Unnamed Road,0,0
823875746,secondary,Sardar Muneer Mengal Road,0,0
824121374,tertiary,Unnamed Road,0,0
824121375,tertiary,Unnamed Road,0,0
824121376,tertiary,Unnamed Road,0,0
824121377,tertiary,Unnamed Road,0,0
824121378,tertiary,Unnamed Road,0,0
824121379,tertiary,Unnamed Road,0,0
824121380,tertiary,Unnamed Road,0,0
824121381,tertiary,اسٹریٹ 38,0,0
824168881,tertiary,Unnamed Road,0,0
824168883,tertiary,Unnamed Road,0,0
824168905,tertiary,Unnamed Road,0,0
824168917,tertiary,Unnamed Road,0,0
824168918,tertiary,Unnamed Road,0,0
824231151,tertiary,Unnamed Road,0,0
824231152,tertiary,Unnamed Road,0,0
824231153,tertiary,Unnamed Road,0,0
824231154,tertiary,Unnamed Road,0,0
824231155,tertiary,Unnamed Road,0,0
824243322,tertiary,Unnamed Road,0,0
824244308,tertiary,Unnamed Road,0,0
824244309,tertiary,Unnamed Road,0,0
824244935,tertiary,Unnamed Road,0,0
824309731,tertiary,Unnamed Road,0,0
824316549,tertiary,Unnamed Road,0,0
824507469,tertiary,Unnamed Road,0,0
824522284,primary,Mauripur Road,0,0
824538224,primary,Mauripur Road,0,0
824538225,primary,Mauripur Road,0,0
824689248,tertiary,Unnamed Road,0,0
824771018,tertiary,Qadri Masjid Road,0,0
824780406,primary,Mauripur Road,0,0
824780407,primary,Mauripur Road,0,0
824780408,primary,Mauripur Road,0,0
824799069,primary,Mauripur Road,0,0
824810820,tertiary,Unnamed Road,0,0
824810821,tertiary,Unnamed Road,0,0
824810838,tertiary,Unnamed Road,0,0
824810860,tertiary,Unnamed Road,0,0
824810861,tertiary,Unnamed Road,0,0
824810886,tertiary,Unnamed Road,0,0
824810887,tertiary,Unnamed Road,0,0
824810891,tertiary,Unnamed Road,0,0
824810892,tertiary,Unnamed Road,0,0
824810906,secondary,Maulana Shaukat Ali Khan Road,0,0
824810907,secondary,Maulana Shaukat Ali Khan Road,0,0
824858350,tertiary,Qadri Masjid Road,0,0
824858351,tertiary,Qadri Masjid Road,0,0
825738920,primary,Kaka Pir Road,0,0
825738921,primary,Kaka Pir Road,0,0
825738922,primary,Unnamed Road,0,0
825738923,primary,Kaka Pir Road,0,0
825801037,tertiary,Unnamed Road,0,0
825801038,tertiary,Unnamed Road,0,0
825801043,tertiary,Unnamed Road,0,0
825801044,tertiary,Unnamed Road,0,0
825801069,tertiary,Unnamed Road,0,0
825801070,tertiary,Unnamed Road,0,0
825801071,tertiary,Unnamed Road,0,0
825801074,tertiary,Unnamed Road,0,0
825801076,tertiary,Unnamed Road,0,0
825810194,tertiary,Jafria Street,0,0
825810195,tertiary,Jafria Street,0,0
825810198,tertiary,Jafria Street,0,0
825810199,tertiary,Jafria Street,0,0
825814382,tertiary,Unnamed Road,0,0
825814384,tertiary,Unnamed Road,0,0
825814385,tertiary,Unnamed Road,0,0
826123511,tertiary,Khayaban-e-Seher,0,0
826123514,tertiary,Khayaban e Rahat,0,0
826123524,tertiary,Unnamed Road,0,0
826123525,tertiary,B Street,0,0
826123528,secondary,Khayaban-e-Badar,0,0
826123538,tertiary,Unnamed Road,0,0
826123539,tertiary,Khayaban e Hilal,0,0
826123541,tertiary,Khayaban e Hilal,0,0
826123542,tertiary,Unnamed Road,0,0
826168620,tertiary,Khayaban-e-Qasim,0,0
826168621,tertiary,Khayaban-e-Bukhari,0,0
826168637,tertiary,Unnamed Road,0,0
826168647,tertiary,Khayaban e Muslim,0,0
826168650,tertiary,Khayaban e Muslim,0,0
826480799,primary,Old Eastern Bypass,0,0
826486262,secondary,Khayaban-e-Shujaat,0,0
826486273,tertiary,Khayaban-e-Bukhari,0,0
826486290,tertiary,خیابان بخاری,0,0
826497299,tertiary,Khayaban-e-Hilal,0,0
826497300,tertiary,Unnamed Road,0,0
826497301,tertiary,Khayaban-e-Hilal,0,0
826520575,tertiary,Khayaban e Nishat,0,0
826520580,tertiary,Popular Avenue,0,0
826520606,tertiary,Khayaban-e-Rahat,0,0
826520607,tertiary,Khayaban-e-Ghazi,0,0
826520608,tertiary,Khayaban-e-Ghazi,0,0
826572931,primary,Hub Dam Road,0,0
826572932,primary,Hub Dam Road,0,0
826572933,primary,Hub Dam Road,0,0
826572934,primary,Hub Dam Road,0,0
826572935,tertiary,Unnamed Road,0,0
826572936,tertiary,Unnamed Road,0,0
826838035,secondary,Dureji Road,0,0
826838036,secondary,Sakuran Road,0,0
826857015,tertiary,Khayaban-e-Shujaat,0,0
826857016,secondary,Khayaban-e-Shaheen,0,0
826857019,tertiary,خیابان اقبال,0,0
826944338,secondary,Unnamed Road,0,0
826944339,secondary,Unnamed Road,0,0
827005789,secondary,کورنگی روڈ,0,0
827016288,secondary,Unnamed Road,0,0
827023634,tertiary,Unnamed Road,0,0
827085035,tertiary,Unnamed Road,0,0
827085036,tertiary,Unnamed Road,0,0
827085039,tertiary,Unnamed Road,0,0
827095418,tertiary,Unnamed Road,0,0
827104052,primary,مین بازار حجرہ,0,0
827229636,tertiary,Gadap Road,0,0
827229637,tertiary,Gadap Road,0,0
827256479,tertiary,Unnamed Road,0,0
827256482,tertiary,Unnamed Road,0,0
827297832,secondary,Dureji Road,0,0
827297833,secondary,Dureji Road,0,0
827297834,secondary,Dureji Road,0,0
827297835,secondary,Dureji Road,0,0
827302563,tertiary,Unnamed Road,0,0
827363966,secondary,Unnamed Road,0,0
827363967,tertiary,Unnamed Road,0,0
827365115,secondary,Unnamed Road,0,0
827365116,secondary,Unnamed Road,0,0
827496177,tertiary,Unnamed Road,0,0
827847255,tertiary,MR-12,0,0
827852991,secondary,Unnamed Road,0,0
827852992,secondary,Unnamed Road,0,0
828036099,primary,Hub Bypass,0,0
828064909,tertiary,Unnamed Road,0,0
828067647,tertiary,Unnamed Road,0,0
828067735,secondary,Gulshan e Maymar Road,0,0
828101797,tertiary,Unnamed Road,0,0
828101798,tertiary,Unnamed Road,0,0
828101799,tertiary,Unnamed Road,0,0
828101800,tertiary,Unnamed Road,0,0
828161920,tertiary,Unnamed Road,0,0
828161959,tertiary,Unnamed Road,0,0
828171781,tertiary,Maymar Avenue Ext,0,0
828171811,tertiary,Unnamed Road,0,0
828234068,tertiary,Unnamed Road,0,0
828330192,tertiary,Unnamed Road,0,0
828362763,secondary,Northern Bypass Super Highway,0,0
828362764,secondary,Northern Bypass Super Highway,0,0
828412989,tertiary,Unnamed Road,0,0
828412990,tertiary,Unnamed Road,0,0
828412991,tertiary,Unnamed Road,0,0
828412992,tertiary,Unnamed Road,0,0
828412993,tertiary,Unnamed Road,0,0
828412994,tertiary,Unnamed Road,0,0
828412995,tertiary,Unnamed Road,0,0
828412996,tertiary,Unnamed Road,0,0
828412998,tertiary,Unnamed Road,0,0
828412999,tertiary,Unnamed Road,0,0
828437693,secondary,Lyari Basti Road,0,0
828437694,secondary,Lyari Basti Road,0,0
828437695,secondary,Unnamed Road,0,0
828437696,secondary,Unnamed Road,0,0
828445105,tertiary,Unnamed Road,0,0
828446626,tertiary,Unnamed Road,0,0
828484895,tertiary,Unnamed Road,0,0
828518032,secondary,بخاری روڈ,0,0
828523018,tertiary,Unnamed Road,0,0
828698015,tertiary,Unnamed Road,0,0
828698016,tertiary,Unnamed Road,0,0
828698017,tertiary,Unnamed Road,0,0
828701649,tertiary,Unnamed Road,0,0
828701650,tertiary,Unnamed Road,0,0
828718586,tertiary,Unnamed Road,0,0
828718587,tertiary,Unnamed Road,0,0
828718588,tertiary,Unnamed Road,0,0
828718595,tertiary,Unnamed Road,0,0
828718596,tertiary,Unnamed Road,0,0
828718597,tertiary,Unnamed Road,0,0
828718598,tertiary,Unnamed Road,0,0
828718599,tertiary,Unnamed Road,0,0
828718604,tertiary,Unnamed Road,0,0
828718605,tertiary,Unnamed Road,0,0
828718606,tertiary,Unnamed Road,0,0
828718607,tertiary,Unnamed Road,0,0
828718612,primary,Northern Bypass Super Highway,0,0
828718613,primary,Northern Bypass Super Highway,0,0
828718614,primary,Northern Bypass Super Highway,0,0
828718615,primary,Northern Bypass Super Highway,0,0
828718620,secondary,Unnamed Road,0,0
828718622,secondary,Northern Bypass Super Highway,0,0
828718623,secondary,Northern Bypass Super Highway,0,0
828718625,secondary,Unnamed Road,0,0
828718626,tertiary,Unnamed Road,0,0
828718627,secondary,Unnamed Road,0,0
828718650,secondary,Unnamed Road,0,0
828718670,tertiary,Unnamed Road,0,0
828718671,tertiary,Unnamed Road,0,0
828718676,secondary,Unnamed Road,0,0
828718677,secondary,Unnamed Road,0,0
828718678,secondary,Unnamed Road,0,0
828718679,secondary,Unnamed Road,0,0
828719646,tertiary,Unnamed Road,0,0
828719647,tertiary,Unnamed Road,0,0
828744366,tertiary,Unnamed Road,0,0
828744367,tertiary,Unnamed Road,0,0
828744368,tertiary,Unnamed Road,0,0
828744375,tertiary,Unnamed Road,0,0
828744376,tertiary,Unnamed Road,0,0
828744403,tertiary,Unnamed Road,0,0
828760780,tertiary,Unnamed Road,0,0
828761289,tertiary,Unnamed Road,0,0
828796482,tertiary,Unnamed Road,0,0
828796483,tertiary,Unnamed Road,0,0
828796484,tertiary,Unnamed Road,0,0
828796485,tertiary,Unnamed Road,0,0
828800156,secondary,Unnamed Road,0,0
828800157,secondary,Unnamed Road,0,0
828800158,secondary,Unnamed Road,0,0
828800159,secondary,Unnamed Road,0,0
828869356,tertiary,Unnamed Road,0,0
828869357,tertiary,Unnamed Road,0,0
828869358,secondary,Unnamed Road,0,0
828869359,secondary,Unnamed Road,0,0
828869360,secondary,Unnamed Road,0,0
828869361,secondary,Unnamed Road,0,0
828869369,tertiary,Unnamed Road,0,0
828869370,tertiary,Unnamed Road,0,0
828869371,tertiary,Unnamed Road,0,0
828869372,tertiary,Unnamed Road,0,0
828869373,tertiary,Unnamed Road,0,0
828879729,tertiary,Unnamed Road,0,0
828879730,tertiary,Unnamed Road,0,0
828890661,primary,Unnamed Road,0,0
828890662,primary,Unnamed Road,0,0
828890665,tertiary,Unnamed Road,0,0
828890667,tertiary,Unnamed Road,0,0
828890668,tertiary,Unnamed Road,0,0
829009293,tertiary,Unnamed Road,0,0
829082169,tertiary,Unnamed Road,0,0
829082170,tertiary,Unnamed Road,0,0
829092599,tertiary,Unnamed Road,0,0
829092600,tertiary,Unnamed Road,0,0
829092605,tertiary,Unnamed Road,0,0
829092606,tertiary,Unnamed Road,0,0
829092607,tertiary,Unnamed Road,0,0
829092608,tertiary,Unnamed Road,0,0
829092661,tertiary,Unnamed Road,0,0
829092662,tertiary,Unnamed Road,0,0
829094844,tertiary,Gadap Road,0,0
829094845,tertiary,Gadap Road,0,0
829105014,secondary,Unnamed Road,0,0
829114392,secondary,Unnamed Road,0,0
829114393,tertiary,Unnamed Road,0,0
829114394,tertiary,Unnamed Road,0,0
829114395,secondary,Unnamed Road,0,0
829114396,secondary,Unnamed Road,0,0
829182906,tertiary,Unnamed Road,0,0
829182907,tertiary,Unnamed Road,0,0
829182908,tertiary,Unnamed Road,0,0
829182909,tertiary,Unnamed Road,0,0
829198403,secondary,Unnamed Road,0,0
829198404,secondary,Unnamed Road,0,0
829198407,tertiary,Liaqat Road,0,0
829209073,tertiary,Unnamed Road,0,0
829209074,tertiary,Unnamed Road,0,0
829209132,tertiary,Unnamed Road,0,0
829209133,tertiary,Unnamed Road,0,0
829225441,secondary,Malir River Road,0,0
829225442,secondary,Malir River Road,0,0
829225443,tertiary,Unnamed Road,0,0
829264245,secondary,Unnamed Road,0,0
829499288,secondary,Unnamed Road,0,0
829499289,secondary,Unnamed Road,0,0
829532022,primary,Fatima Jinnah Road,0,0
829550447,secondary,Unnamed Road,0,0
829550448,secondary,Unnamed Road,0,0
829550449,secondary,Unnamed Road,0,0
829550450,secondary,Unnamed Road,0,0
829553638,tertiary,Unnamed Road,0,0
829553639,tertiary,Unnamed Road,0,0
829553640,tertiary,Unnamed Road,0,0
829553641,tertiary,Unnamed Road,0,0
829553642,tertiary,Unnamed Road,0,0
829553643,tertiary,Unnamed Road,0,0
829553644,tertiary,Unnamed Road,0,0
829553645,tertiary,Unnamed Road,0,0
829553646,tertiary,Unnamed Road,0,0
829553647,tertiary,Unnamed Road,0,0
829553648,tertiary,Unnamed Road,0,0
829553649,tertiary,Unnamed Road,0,0
829553650,secondary,Unnamed Road,0,0
829553651,secondary,Unnamed Road,0,0
829553652,secondary,Unnamed Road,0,0
829553654,secondary,Unnamed Road,0,0
829553655,secondary,Unnamed Road,0,0
829553656,secondary,Unnamed Road,0,0
829559160,secondary,Unnamed Road,0,0
829559161,secondary,Unnamed Road,0,0
829559163,secondary,Unnamed Road,0,0
829559164,secondary,Unnamed Road,0,0
829559165,secondary,Unnamed Road,0,0
829559171,tertiary,Unnamed Road,0,0
829559176,secondary,Unnamed Road,0,0
829559177,secondary,Unnamed Road,0,0
829559178,secondary,Unnamed Road,0,0
829559179,secondary,Unnamed Road,0,0
829559180,secondary,Unnamed Road,0,0
829559181,secondary,Unnamed Road,0,0
829561629,secondary,Unnamed Road,0,0
829561630,secondary,Unnamed Road,0,0
829561631,secondary,Unnamed Road,0,0
829564250,tertiary,Unnamed Road,0,0
829564251,tertiary,Unnamed Road,0,0
829566744,tertiary,Unnamed Road,0,0
829589217,tertiary,Unnamed Road,0,0
829591682,tertiary,Unnamed Road,0,0
829591683,tertiary,Unnamed Road,0,0
829619693,tertiary,Unnamed Road,0,0
829621368,secondary,Unnamed Road,0,0
829621369,secondary,Unnamed Road,0,0
829621371,secondary,Unnamed Road,0,0
829627270,primary,Unnamed Road,0,0
829627879,secondary,Unnamed Road,0,0
829627880,secondary,Unnamed Road,0,0
829637901,secondary,Unnamed Road,0,0
829637902,secondary,Unnamed Road,0,0
829640818,secondary,Unnamed Road,0,0
829640819,secondary,Unnamed Road,0,0
829686644,secondary,Siraj ud Daula Road,0,0
829686646,primary,Shaheed e Millat Road,0,0
829686647,primary,Shaheed e Millat Road,0,0
829686648,primary,Shaheed e Millat Road,0,0
829706199,tertiary,Unnamed Road,0,0
829779430,tertiary,Unnamed Road,0,0
829779431,tertiary,Unnamed Road,0,0
829779981,tertiary,Unnamed Road,0,0
829789757,primary,Satiana Road,0,0
829789758,primary,Satiana Road,0,0
829789759,primary,Satiana Road,0,0
829789760,primary,Satiana Road,0,0
829789761,primary,Satiana Road,0,0
830607535,tertiary,Unnamed Road,0,0
830607536,tertiary,Unnamed Road,0,0
830618775,tertiary,Unnamed Road,0,0
830618776,tertiary,Unnamed Road,0,0
830625054,tertiary,Unnamed Road,0,0
830625107,tertiary,Unnamed Road,0,0
830632600,secondary,Unnamed Road,0,0
830632601,secondary,Unnamed Road,0,0
830649064,tertiary,Unnamed Road,0,0
830649067,tertiary,Unnamed Road,0,0
830649074,tertiary,Unnamed Road,0,0
830649083,tertiary,Unnamed Road,0,0
830649084,tertiary,Unnamed Road,0,0
830695218,tertiary,Unnamed Road,0,0
830719295,tertiary,Unnamed Road,0,0
830719305,secondary,Unnamed Road,0,0
830728701,tertiary,Unnamed Road,0,0
830728702,tertiary,Unnamed Road,0,0
830728703,tertiary,Unnamed Road,0,0
830728705,secondary,Unnamed Road,0,0
830745910,tertiary,Unnamed Road,0,0
831062187,tertiary,Unnamed Road,0,0
831065989,secondary,Unnamed Road,0,0
831065991,secondary,Unnamed Road,0,0
831089759,tertiary,Unnamed Road,0,0
831089760,tertiary,Unnamed Road,0,0
831089761,tertiary,Unnamed Road,0,0
831108142,tertiary,Unnamed Road,0,0
831122676,tertiary,Khayaban e Hadeed,0,0
831142817,primary,Rashid Shaheed Road,0,0
831142842,tertiary,Unnamed Road,0,0
831142844,tertiary,Unnamed Road,0,0
831151878,tertiary,Unnamed Road,0,0
831151879,tertiary,Unnamed Road,0,0
831166798,tertiary,Unnamed Road,0,0
831190312,tertiary,Unnamed Road,0,0
831190313,tertiary,Unnamed Road,0,0
831209419,tertiary,Selani Road,0,0
831226332,tertiary,Unnamed Road,0,0
831246778,tertiary,Unnamed Road,0,0
831246800,tertiary,Unnamed Road,0,0
831246801,tertiary,Unnamed Road,0,0
831246802,tertiary,Unnamed Road,0,0
831246803,tertiary,Unnamed Road,0,0
831296256,secondary,Thakot Darband Road,0,0
831296257,secondary,Thakot Darband Road,0,0
831643871,tertiary,Unnamed Road,0,0
831664709,secondary,Unnamed Road,0,0
831666725,tertiary,Unnamed Road,0,0
831691731,tertiary,Unnamed Road,0,0
831730564,tertiary,Al Naafi Street,0,0
831768638,tertiary,Lyra Street,0,0
831776228,secondary,Maulana Shaukat Ali Khan Road,0,0
831776229,secondary,Maulana Shaukat Ali Khan Road,0,0
831852317,tertiary,Unnamed Road,0,0
831852318,tertiary,Unnamed Road,0,0
831865123,tertiary,Unnamed Road,0,0
831865465,tertiary,Tarar Street,0,0
831972528,tertiary,Unnamed Road,0,0
831972529,secondary,Unnamed Road,0,0
831994844,tertiary,Unnamed Road,0,0
832069713,primary,Shahbaz Pur Bridge,0,0
832127677,tertiary,Unnamed Road,0,0
832127679,tertiary,Unnamed Road,0,0
832209182,tertiary,Unnamed Road,0,0
832673152,tertiary,Mehran Road,0,0
833429515,tertiary,Glass Factory Road,0,0
833587041,tertiary,Unnamed Road,0,0
833587042,tertiary,Unnamed Road,0,0
833743242,tertiary,Unnamed Road,0,0
833769091,tertiary,Unnamed Road,0,0
833770604,primary,جیل روڈ,0,0
833788345,tertiary,Unnamed Road,0,0
833791777,tertiary,Baba Roda Road,0,0
833791800,tertiary,Baba Roda Road,0,0
833795768,tertiary,Unnamed Road,0,0
833800270,secondary,Abdul Hameed Khan Road,0,0
833815022,tertiary,کٹسن روڈ,0,0
833815701,primary,Malir-Darsano-Channo-Memon Goth Provincial Highway,0,0
833821667,tertiary,Unnamed Road,0,0
833843674,tertiary,Unnamed Road,0,0
833843675,tertiary,Unnamed Road,0,0
833843680,tertiary,Unnamed Road,0,0
833843681,tertiary,Unnamed Road,0,0
833862593,secondary,Shahrah e Rehman,0,0
833878162,tertiary,Unnamed Road,0,0
833921313,secondary,PAF Masroor Rd,0,0
833921314,secondary,راشد منہاس روڈ,0,0
834024582,tertiary,Unnamed Road,0,0
834024583,tertiary,Unnamed Road,0,0
834043478,tertiary,Unnamed Road,0,0
834076826,tertiary,Unnamed Road,0,0
834076827,tertiary,Unnamed Road,0,0
834076828,tertiary,Unnamed Road,0,0
834076830,tertiary,Unnamed Road,0,0
834076831,tertiary,Unnamed Road,0,0
834076832,tertiary,Unnamed Road,0,0
834076833,tertiary,Unnamed Road,0,0
834076834,tertiary,Unnamed Road,0,0
834076835,tertiary,Unnamed Road,0,0
834076836,tertiary,Unnamed Road,0,0
834076837,tertiary,Unnamed Road,0,0
834086021,tertiary,Unnamed Road,0,0
834090779,tertiary,Unnamed Road,0,0
834090780,tertiary,Unnamed Road,0,0
834090781,tertiary,Unnamed Road,0,0
834114484,primary,Qasim Port Road,0,0
834114492,primary,Unnamed Road,0,0
834114493,primary,Unnamed Road,0,0
834116035,tertiary,Unnamed Road,0,0
834123046,tertiary,Mehran Road,0,0
834188916,tertiary,Unnamed Road,0,0
834188918,tertiary,Unnamed Road,0,0
834197174,tertiary,Shahrah e Emadullah Muhajir Makki,0,0
834197175,tertiary,Shahrah e Emadullah Muhajir Makki,0,0
834197506,tertiary,Unnamed Road,0,0
834238029,tertiary,Unnamed Road,0,0
834246796,tertiary,Mess Road,0,0
834246797,tertiary,Mess Road,0,0
834246799,secondary,راشد منہاس روڈ,0,0
834246800,tertiary,Middlecoat Road,0,0
834246801,tertiary,Middlecoat Road,0,0
834246804,tertiary,Allaud Din Road,0,0
834246805,tertiary,Allaud Din Road,0,0
834251627,tertiary,خیابان اقبال,0,0
834251628,tertiary,خیابان اقبال,0,0
834288998,tertiary,Unnamed Road,0,0
834308166,tertiary,Sarwar Road,0,0
834308168,tertiary,Muhammad Azam Road,0,0
834335562,tertiary,Unnamed Road,0,0
834335564,tertiary,Unnamed Road,0,0
