id,waterway,name,lat,lon
1098123670,canal,Unnamed Waterway,0,0
1098123685,canal,Unnamed Waterway,0,0
1098123686,river,Unnamed Waterway,0,0
1098123687,canal,Unnamed Waterway,0,0
1098123688,canal,Unnamed Waterway,0,0
1098123690,river,Chashma Right Bank Canal,0,0
1098123691,river,Chashma Right Bank Canal,0,0
1098123698,canal,Unnamed Waterway,0,0
1098123699,river,Unnamed Waterway,0,0
1098123713,canal,Unnamed Waterway,0,0
1098123714,canal,Unnamed Waterway,0,0
1098123723,stream,Unnamed Waterway,0,0
1098123724,river,Unnamed Waterway,0,0
1098123725,canal,Unnamed Waterway,0,0
1098123726,canal,Unnamed Waterway,0,0
1098123729,canal,Unnamed Waterway,0,0
1098123746,canal,Unnamed Waterway,0,0
1098123761,river,Unnamed Waterway,0,0
1098123764,river,Chashma Right Bank Canal,0,0
1098123765,river,Chasma Canal,0,0
1098123771,stream,Unnamed Waterway,0,0
1098240716,river,Unnamed Waterway,0,0
1098248423,canal,Unnamed Waterway,0,0
1098252761,canal,Unnamed Waterway,0,0
1098252762,canal,Unnamed Waterway,0,0
1098255623,stream,Unnamed Waterway,0,0
1098314944,stream,Unnamed Waterway,0,0
1098314946,stream,Unnamed Waterway,0,0
1098317859,canal,Unnamed Waterway,0,0
1098332636,canal,Unnamed Waterway,0,0
1098345750,river,Unnamed Waterway,0,0
1098394215,canal,Unnamed Waterway,0,0
1098438167,canal,Unnamed Waterway,0,0
1098438168,canal,Unnamed Waterway,0,0
1098438169,canal,Unnamed Waterway,0,0
1098438173,canal,Unnamed Waterway,0,0
1098438241,canal,Unnamed Waterway,0,0
1098438272,canal,Unnamed Waterway,0,0
1098445199,stream,Unnamed Waterway,0,0
1098445200,stream,Unnamed Waterway,0,0
1098516137,stream,Unnamed Waterway,0,0
1098516138,stream,Unnamed Waterway,0,0
1098516139,stream,Unnamed Waterway,0,0
1098571926,canal,Unnamed Waterway,0,0
1098571928,canal,Unnamed Waterway,0,0
1098571929,canal,Unnamed Waterway,0,0
1098573766,stream,Unnamed Waterway,0,0
1098575980,canal,Unnamed Waterway,0,0
1098575981,canal,Unnamed Waterway,0,0
1098575982,canal,Unnamed Waterway,0,0
1098582548,canal,Unnamed Waterway,0,0
1098582554,canal,Unnamed Waterway,0,0
1098582555,canal,Unnamed Waterway,0,0
1098586175,canal,Unnamed Waterway,0,0
1098593694,canal,Unnamed Waterway,0,0
1098596019,canal,Unnamed Waterway,0,0
1098596020,canal,Unnamed Waterway,0,0
1098691571,canal,Unnamed Waterway,0,0
1098691572,canal,Unnamed Waterway,0,0
1098691601,canal,Unnamed Waterway,0,0
1098694281,canal,Unnamed Waterway,0,0
1098694284,canal,Unnamed Waterway,0,0
1098777826,canal,Unnamed Waterway,0,0
1098777827,canal,Unnamed Waterway,0,0
1098816654,canal,Unnamed Waterway,0,0
1098894374,canal,Unnamed Waterway,0,0
1098894375,canal,Unnamed Waterway,0,0
1098894376,canal,Unnamed Waterway,0,0
1098894377,canal,Unnamed Waterway,0,0
1098894378,canal,Unnamed Waterway,0,0
1098894379,canal,Unnamed Waterway,0,0
1098894380,canal,Unnamed Waterway,0,0
1098894381,canal,Unnamed Waterway,0,0
1098908347,canal,Unnamed Waterway,0,0
1098908348,canal,Unnamed Waterway,0,0
1098908349,canal,Unnamed Waterway,0,0
1098908350,canal,Unnamed Waterway,0,0
1098908353,canal,Unnamed Waterway,0,0
1098908354,canal,Unnamed Waterway,0,0
1098908355,canal,Unnamed Waterway,0,0
1098908356,canal,Unnamed Waterway,0,0
1098908357,canal,Unnamed Waterway,0,0
1098908358,canal,Unnamed Waterway,0,0
1098908359,canal,Unnamed Waterway,0,0
1098908360,canal,Unnamed Waterway,0,0
1098908361,canal,Unnamed Waterway,0,0
1098908362,canal,Unnamed Waterway,0,0
1098908363,canal,Unnamed Waterway,0,0
1098908364,canal,Unnamed Waterway,0,0
1098908365,canal,Unnamed Waterway,0,0
1098908366,canal,Unnamed Waterway,0,0
1098908367,canal,Unnamed Waterway,0,0
1098908368,canal,Unnamed Waterway,0,0
1098908369,canal,Unnamed Waterway,0,0
1098908370,canal,Unnamed Waterway,0,0
1098908371,canal,Unnamed Waterway,0,0
1098908372,canal,Unnamed Waterway,0,0
1098953432,river,Unnamed Waterway,0,0
1098953433,river,Unnamed Waterway,0,0
1098953434,canal,Unnamed Waterway,0,0
1098953435,canal,Unnamed Waterway,0,0
1098953436,river,Unnamed Waterway,0,0
1098953451,river,Unnamed Waterway,0,0
1098953452,river,Unnamed Waterway,0,0
1098953453,river,Unnamed Waterway,0,0
1098953454,river,Unnamed Waterway,0,0
1098953455,river,Unnamed Waterway,0,0
1098953465,river,Unnamed Waterway,0,0
1098953466,river,Unnamed Waterway,0,0
1098953467,river,Unnamed Waterway,0,0
1098953468,river,Unnamed Waterway,0,0
1098953469,canal,Unnamed Waterway,0,0
1098953470,canal,Unnamed Waterway,0,0
1098953471,canal,Unnamed Waterway,0,0
1098953472,canal,Unnamed Waterway,0,0
1098953473,canal,Unnamed Waterway,0,0
1098953474,canal,Unnamed Waterway,0,0
1098953475,canal,Unnamed Waterway,0,0
1098953476,canal,Unnamed Waterway,0,0
1098953477,canal,Unnamed Waterway,0,0
1098953479,river,Unnamed Waterway,0,0
1098953480,stream,Unnamed Waterway,0,0
1098953487,canal,Unnamed Waterway,0,0
1098953488,river,Unnamed Waterway,0,0
1098953496,river,Unnamed Waterway,0,0
1098953497,river,Unnamed Waterway,0,0
1098953498,river,Unnamed Waterway,0,0
1098953499,canal,Unnamed Waterway,0,0
1098953500,river,Unnamed Waterway,0,0
1098953503,canal,Unnamed Waterway,0,0
1098953504,canal,Unnamed Waterway,0,0
1098953508,river,Unnamed Waterway,0,0
1098953509,canal,Unnamed Waterway,0,0
1098953510,canal,Unnamed Waterway,0,0
1098953511,river,Unnamed Waterway,0,0
1098953512,river,Unnamed Waterway,0,0
1098953513,river,Unnamed Waterway,0,0
1098953514,river,Unnamed Waterway,0,0
1098953523,river,Unnamed Waterway,0,0
1098953526,canal,Unnamed Waterway,0,0
1098953531,canal,Unnamed Waterway,0,0
1098953534,canal,Unnamed Waterway,0,0
1098953535,canal,Unnamed Waterway,0,0
1098953536,river,Unnamed Waterway,0,0
1098953537,canal,Unnamed Waterway,0,0
1098953551,river,Unnamed Waterway,0,0
1098953552,river,Unnamed Waterway,0,0
1098953553,river,Unnamed Waterway,0,0
1098953554,river,Unnamed Waterway,0,0
1098953555,river,Unnamed Waterway,0,0
1098953556,canal,Mubarak Canal,0,0
1098953557,canal,Unnamed Waterway,0,0
1098953562,river,Unnamed Waterway,0,0
1098953563,river,Unnamed Waterway,0,0
1098953572,river,Unnamed Waterway,0,0
1098953583,river,Unnamed Waterway,0,0
1098953584,river,Unnamed Waterway,0,0
1098953585,river,Unnamed Waterway,0,0
1098953586,river,Unnamed Waterway,0,0
1098953587,river,Unnamed Waterway,0,0
1098953599,river,Unnamed Waterway,0,0
1098953600,canal,Unnamed Waterway,0,0
1098953601,canal,Unnamed Waterway,0,0
1098953602,canal,Mubarak Canal,0,0
1098953603,canal,Mubarak Canal,0,0
1098953606,canal,Unnamed Waterway,0,0
1098953607,canal,Unnamed Waterway,0,0
1098953608,canal,Unnamed Waterway,0,0
1098953617,canal,Unnamed Waterway,0,0
1098953618,canal,Unnamed Waterway,0,0
1098953619,canal,Unnamed Waterway,0,0
1098953620,canal,Unnamed Waterway,0,0
1098953621,canal,Unnamed Waterway,0,0
1098953622,canal,Mubarak Canal,0,0
1098953623,canal,Unnamed Waterway,0,0
1098953624,canal,Unnamed Waterway,0,0
1098953625,canal,Unnamed Waterway,0,0
1098953636,river,Unnamed Waterway,0,0
1098953637,river,Unnamed Waterway,0,0
1098953638,river,Unnamed Waterway,0,0
1098953639,river,Unnamed Waterway,0,0
1098953641,river,Unnamed Waterway,0,0
1098953642,river,Unnamed Waterway,0,0
1098953643,river,Unnamed Waterway,0,0
1098953646,canal,Unnamed Waterway,0,0
1098953647,canal,Unnamed Waterway,0,0
1098953648,canal,Unnamed Waterway,0,0
1098953654,canal,Unnamed Waterway,0,0
1098953655,canal,Unnamed Waterway,0,0
1098953656,canal,Unnamed Waterway,0,0
1098953657,canal,Unnamed Waterway,0,0
1098953658,canal,Unnamed Waterway,0,0
1098953659,canal,Unnamed Waterway,0,0
1098953685,canal,Unnamed Waterway,0,0
1098953686,canal,Unnamed Waterway,0,0
1098953701,canal,Unnamed Waterway,0,0
1098953702,canal,Unnamed Waterway,0,0
1098953703,canal,Unnamed Waterway,0,0
1098953704,canal,Unnamed Waterway,0,0
1098953715,canal,Unnamed Waterway,0,0
1098953716,canal,Unnamed Waterway,0,0
1098953720,canal,Unnamed Waterway,0,0
1098953721,canal,Unnamed Waterway,0,0
1098953722,canal,Unnamed Waterway,0,0
1098953723,canal,Unnamed Waterway,0,0
1098953724,canal,Unnamed Waterway,0,0
1098953725,canal,Unnamed Waterway,0,0
1098953743,canal,Unnamed Waterway,0,0
1098953744,canal,Unnamed Waterway,0,0
1098953745,canal,Unnamed Waterway,0,0
1098953746,canal,Unnamed Waterway,0,0
1098953747,canal,Unnamed Waterway,0,0
1098953757,canal,Unnamed Waterway,0,0
1098953758,canal,Unnamed Waterway,0,0
1098953759,canal,Unnamed Waterway,0,0
1098953766,canal,Unnamed Waterway,0,0
1098953767,canal,Unnamed Waterway,0,0
1098953768,canal,Unnamed Waterway,0,0
1098953769,canal,Unnamed Waterway,0,0
1098953770,canal,Unnamed Waterway,0,0
1098953804,canal,Manka Canal,0,0
1098953815,canal,Unnamed Waterway,0,0
1098953816,canal,Unnamed Waterway,0,0
1098953818,canal,Unnamed Waterway,0,0
1098953820,canal,Unnamed Waterway,0,0
1098953821,canal,Unnamed Waterway,0,0
1098953822,canal,Unnamed Waterway,0,0
1098953824,canal,Unnamed Waterway,0,0
1098953825,canal,Unnamed Waterway,0,0
1098953826,canal,Unnamed Waterway,0,0
1098953845,river,Unnamed Waterway,0,0
1098953846,river,Unnamed Waterway,0,0
1098953847,river,Unnamed Waterway,0,0
1098953848,river,Unnamed Waterway,0,0
1098953849,river,Unnamed Waterway,0,0
1098953851,canal,Unnamed Waterway,0,0
1098958371,river,Unnamed Waterway,0,0
1098958372,river,Unnamed Waterway,0,0
1098958383,canal,Unnamed Waterway,0,0
1098958384,canal,Unnamed Waterway,0,0
1098958385,canal,Unnamed Waterway,0,0
1098958391,river,Unnamed Waterway,0,0
1098958392,river,Unnamed Waterway,0,0
1098958393,river,Machi Vala,0,0
1098958394,river,Machi Vala,0,0
1098958397,river,Unnamed Waterway,0,0
1098958398,river,Unnamed Waterway,0,0
1098958399,river,Unnamed Waterway,0,0
1098958414,river,Unnamed Waterway,0,0
1098958421,river,Unnamed Waterway,0,0
1098958422,river,Unnamed Waterway,0,0
1098958423,canal,Unnamed Waterway,0,0
1098958427,river,Unnamed Waterway,0,0
1098958428,river,Unnamed Waterway,0,0
1098958429,river,Unnamed Waterway,0,0
1098958430,river,Unnamed Waterway,0,0
1098958431,river,Unnamed Waterway,0,0
1098958432,river,Unnamed Waterway,0,0
1098958439,river,Unnamed Waterway,0,0
1098958440,river,Unnamed Waterway,0,0
1098958441,river,Unnamed Waterway,0,0
1098958449,river,Unnamed Waterway,0,0
1098958450,river,Unnamed Waterway,0,0
1098958451,river,Unnamed Waterway,0,0
1099004720,canal,Unnamed Waterway,0,0
1099004721,canal,Unnamed Waterway,0,0
1099004722,canal,Unnamed Waterway,0,0
1099004723,canal,Unnamed Waterway,0,0
1099377124,canal,Unnamed Waterway,0,0
1099377125,canal,Unnamed Waterway,0,0
1099412084,river,Unnamed Waterway,0,0
1099412085,river,Lehri River,0,0
1099412086,river,Unnamed Waterway,0,0
1099412090,canal,Unnamed Waterway,0,0
1099412091,river,Unnamed Waterway,0,0
1099412096,river,Unnamed Waterway,0,0
1099412101,river,Unnamed Waterway,0,0
1099412105,canal,Unnamed Waterway,0,0
1099412106,canal,Unnamed Waterway,0,0
1099412108,canal,Unnamed Waterway,0,0
1099412115,canal,Unnamed Waterway,0,0
1099412116,river,Unnamed Waterway,0,0
1099412117,canal,Unnamed Waterway,0,0
1099412120,river,Unnamed Waterway,0,0
1099412124,river,Unnamed Waterway,0,0
1099412125,river,Unnamed Waterway,0,0
1099412126,river,Unnamed Waterway,0,0
1099412127,river,Unnamed Waterway,0,0
1099412128,river,Unnamed Waterway,0,0
1099412129,river,Unnamed Waterway,0,0
1099412130,river,Unnamed Waterway,0,0
1099412131,river,Unnamed Waterway,0,0
1099412133,river,Unnamed Waterway,0,0
1099412134,stream,Unnamed Waterway,0,0
1099412135,stream,Unnamed Waterway,0,0
1099412136,stream,Unnamed Waterway,0,0
1099412137,stream,Unnamed Waterway,0,0
1099412138,stream,Unnamed Waterway,0,0
1099412139,stream,Unnamed Waterway,0,0
1099412140,stream,Unnamed Waterway,0,0
1099412141,stream,Unnamed Waterway,0,0
1099412142,stream,Unnamed Waterway,0,0
1099412143,stream,Unnamed Waterway,0,0
1099412144,stream,Unnamed Waterway,0,0
1099412145,stream,Unnamed Waterway,0,0
1099412146,stream,Unnamed Waterway,0,0
1099412147,stream,Unnamed Waterway,0,0
1099412148,stream,Unnamed Waterway,0,0
1099412163,river,Unnamed Waterway,0,0
1099412164,river,Unnamed Waterway,0,0
1099412165,river,Unnamed Waterway,0,0
1099412166,stream,Unnamed Waterway,0,0
1099412167,stream,Unnamed Waterway,0,0
1099412168,stream,Unnamed Waterway,0,0
1099412170,river,Unnamed Waterway,0,0
1099412171,river,Unnamed Waterway,0,0
1099412172,river,Unnamed Waterway,0,0
1099412176,stream,Unnamed Waterway,0,0
1099412177,stream,Unnamed Waterway,0,0
1099412178,stream,Unnamed Waterway,0,0
1099412181,stream,Unnamed Waterway,0,0
1099412182,stream,Unnamed Waterway,0,0
1099412183,stream,Unnamed Waterway,0,0
1099412184,stream,Unnamed Waterway,0,0
1099412185,stream,Unnamed Waterway,0,0
1099412186,stream,Unnamed Waterway,0,0
1099412187,stream,Unnamed Waterway,0,0
1099412188,stream,Unnamed Waterway,0,0
1099412189,stream,Unnamed Waterway,0,0
1099412190,stream,Unnamed Waterway,0,0
1099412191,stream,Unnamed Waterway,0,0
1099412192,stream,Unnamed Waterway,0,0
1099412194,stream,Unnamed Waterway,0,0
1099412195,river,Unnamed Waterway,0,0
1099412196,river,Unnamed Waterway,0,0
1099412201,river,Unnamed Waterway,0,0
1099412202,river,Unnamed Waterway,0,0
1099412203,river,Unnamed Waterway,0,0
1099412204,canal,Unnamed Waterway,0,0
1099412205,canal,Unnamed Waterway,0,0
1099412206,canal,Unnamed Waterway,0,0
1099412207,stream,Unnamed Waterway,0,0
1099412208,stream,Unnamed Waterway,0,0
1099412209,river,Unnamed Waterway,0,0
1099412216,river,Unnamed Waterway,0,0
1099417336,canal,Unnamed Waterway,0,0
1099417338,canal,Unnamed Waterway,0,0
1099417341,canal,Unnamed Waterway,0,0
1099417344,canal,Unnamed Waterway,0,0
1099417345,canal,Unnamed Waterway,0,0
1099417346,stream,Unnamed Waterway,0,0
1099417349,stream,Unnamed Waterway,0,0
1099435042,canal,Unnamed Waterway,0,0
1099435043,canal,Unnamed Waterway,0,0
1099435044,canal,Unnamed Waterway,0,0
1099435045,river,Unnamed Waterway,0,0
1099435057,river,Unnamed Waterway,0,0
1099435061,river,Unnamed Waterway,0,0
1099435062,river,Unnamed Waterway,0,0
1099435063,river,Unnamed Waterway,0,0
1099435069,canal,Unnamed Waterway,0,0
1099435070,canal,Unnamed Waterway,0,0
1099435072,canal,Unnamed Waterway,0,0
1099435073,canal,Unnamed Waterway,0,0
1099435074,canal,Unnamed Waterway,0,0
1099435075,stream,Unnamed Waterway,0,0
1099435097,canal,Unnamed Waterway,0,0
1099435098,canal,Unnamed Waterway,0,0
1099435106,river,Unnamed Waterway,0,0
1099435107,river,Unnamed Waterway,0,0
1099435108,river,Unnamed Waterway,0,0
1099435111,river,Unnamed Waterway,0,0
1099435112,river,Unnamed Waterway,0,0
1099435113,river,Unnamed Waterway,0,0
1099435114,river,Unnamed Waterway,0,0
1099435115,river,Unnamed Waterway,0,0
1099435116,canal,Unnamed Waterway,0,0
1099435117,canal,Unnamed Waterway,0,0
1099435120,canal,Unnamed Waterway,0,0
1099435123,river,Unnamed Waterway,0,0
1099435124,river,Unnamed Waterway,0,0
1099435128,river,Unnamed Waterway,0,0
1099435138,canal,Unnamed Waterway,0,0
1099435139,river,Unnamed Waterway,0,0
1099435140,canal,Unnamed Waterway,0,0
1099435141,canal,Unnamed Waterway,0,0
1099435142,canal,Unnamed Waterway,0,0
1099442520,river,Unnamed Waterway,0,0
1099442526,river,Unnamed Waterway,0,0
1099442527,river,Bolan River / ردياۓ بولان,0,0
1099442531,stream,Unnamed Waterway,0,0
1099442532,stream,Unnamed Waterway,0,0
1099442533,stream,Unnamed Waterway,0,0
1099442534,river,Unnamed Waterway,0,0
1099442537,river,Unnamed Waterway,0,0
1099442539,river,Noshman Rud,0,0
1099442542,river,Unnamed Waterway,0,0
1099442543,river,Unnamed Waterway,0,0
1099442544,river,Unnamed Waterway,0,0
1099442545,river,Unnamed Waterway,0,0
1099442546,river,Unnamed Waterway,0,0
1099442547,river,Unnamed Waterway,0,0
1099442548,river,Unnamed Waterway,0,0
1099442549,river,Unnamed Waterway,0,0
1099442550,river,Unnamed Waterway,0,0
1099442553,stream,Unnamed Waterway,0,0
1099442554,river,Unnamed Waterway,0,0
1099442555,river,Unnamed Waterway,0,0
1099442556,river,Unnamed Waterway,0,0
1099442557,river,Unnamed Waterway,0,0
1099442560,canal,Unnamed Waterway,0,0
1099442563,river,Unnamed Waterway,0,0
1099444015,canal,Unnamed Waterway,0,0
1099444016,canal,Unnamed Waterway,0,0
1099445506,canal,Unnamed Waterway,0,0
1099445507,canal,Unnamed Waterway,0,0
1099445508,canal,Unnamed Waterway,0,0
1099445517,canal,Mithri Canal,0,0
1099445530,canal,Gandakha Shaakh,0,0
1099448080,river,Unnamed Waterway,0,0
1099448081,canal,Unnamed Waterway,0,0
1099448082,river,Unnamed Waterway,0,0
1099450202,river,Unnamed Waterway,0,0
1099450203,river,Unnamed Waterway,0,0
1099476910,canal,Unnamed Waterway,0,0
1099478692,canal,Unnamed Waterway,0,0
1099708512,canal,Unnamed Waterway,0,0
1099708513,canal,Unnamed Waterway,0,0
1099708518,canal,Unnamed Waterway,0,0
1099708519,canal,Unnamed Waterway,0,0
1099708520,canal,Unnamed Waterway,0,0
1099708521,canal,Unnamed Waterway,0,0
1099739147,canal,Unnamed Waterway,0,0
1099739165,canal,Unnamed Waterway,0,0
1099739173,canal,Unnamed Waterway,0,0
1099739196,canal,Unnamed Waterway,0,0
1099739197,canal,Unnamed Waterway,0,0
1099739198,canal,Unnamed Waterway,0,0
1099739207,canal,unar canal,0,0
1099739208,canal,Unnamed Waterway,0,0
1099739224,canal,Unnamed Waterway,0,0
1099739271,river,Unnamed Waterway,0,0
1099739272,river,Unnamed Waterway,0,0
1099739287,canal,Unnamed Waterway,0,0
1099745599,canal,Unnamed Waterway,0,0
1099745617,canal,Unnamed Waterway,0,0
1099745652,canal,Unnamed Waterway,0,0
1099745673,canal,Unnamed Waterway,0,0
1099745674,canal,Unnamed Waterway,0,0
1099752299,canal,Taial Distributary,0,0
1099752300,canal,Taial Distributary,0,0
1099752301,canal,Hamid Wah,0,0
1099752302,canal,Hamid Wah,0,0
1099752304,canal,Unnamed Waterway,0,0
1099752305,canal,Unnamed Waterway,0,0
1099752322,canal,Unnamed Waterway,0,0
1099752338,canal,Unnamed Waterway,0,0
1099752343,canal,Unnamed Waterway,0,0
1099752345,canal,Unnamed Waterway,0,0
1099752346,canal,Unnamed Waterway,0,0
1099752366,canal,Unnamed Waterway,0,0
1099754349,river,Unnamed Waterway,0,0
1099754350,river,Unnamed Waterway,0,0
1099754351,river,Unnamed Waterway,0,0
1099754352,river,Unnamed Waterway,0,0
1099754353,river,Unnamed Waterway,0,0
1099754354,river,Unnamed Waterway,0,0
1099754355,river,Unnamed Waterway,0,0
1099754356,river,Unnamed Waterway,0,0
1099754364,canal,Unnamed Waterway,0,0
1099757802,canal,Unnamed Waterway,0,0
1099757803,canal,Unnamed Waterway,0,0
1099757804,canal,Unnamed Waterway,0,0
1099757805,canal,Unnamed Waterway,0,0
1099758650,river,Unnamed Waterway,0,0
1099758651,river,Unnamed Waterway,0,0
1099758657,river,Unnamed Waterway,0,0
1099758659,river,Unnamed Waterway,0,0
1099758660,river,Unnamed Waterway,0,0
1099758666,river,Unnamed Waterway,0,0
1099758669,river,Unnamed Waterway,0,0
1099758670,river,Unnamed Waterway,0,0
1099758671,river,Unnamed Waterway,0,0
1099758672,river,Unnamed Waterway,0,0
1099758674,river,Unnamed Waterway,0,0
1099758675,river,Unnamed Waterway,0,0
1099758680,river,Unnamed Waterway,0,0
1099758681,river,Unnamed Waterway,0,0
1099758683,river,Unnamed Waterway,0,0
1099758684,river,Unnamed Waterway,0,0
1099758686,river,Unnamed Waterway,0,0
1099758687,river,Unnamed Waterway,0,0
1099758689,river,Unnamed Waterway,0,0
1099758690,river,Unnamed Waterway,0,0
1099758692,river,Unnamed Waterway,0,0
1099758693,river,Unnamed Waterway,0,0
1099758698,river,Unnamed Waterway,0,0
1099758699,river,Unnamed Waterway,0,0
1099758701,river,Unnamed Waterway,0,0
1099758702,river,Unnamed Waterway,0,0
1099758704,river,Unnamed Waterway,0,0
1099758705,river,Unnamed Waterway,0,0
1099758707,river,Unnamed Waterway,0,0
1099758708,river,Unnamed Waterway,0,0
1099758710,river,Unnamed Waterway,0,0
1099758711,river,Unnamed Waterway,0,0
1099758714,river,Unnamed Waterway,0,0
1099758715,river,Unnamed Waterway,0,0
1099758717,river,Unnamed Waterway,0,0
1099758718,river,Unnamed Waterway,0,0
1099758720,river,Unnamed Waterway,0,0
1099758721,river,Unnamed Waterway,0,0
1099758723,river,Unnamed Waterway,0,0
1099758724,river,Unnamed Waterway,0,0
1099758725,river,Unnamed Waterway,0,0
1099758726,river,Unnamed Waterway,0,0
1099758731,river,Unnamed Waterway,0,0
1099758732,river,Unnamed Waterway,0,0
1099758737,river,Unnamed Waterway,0,0
1099758742,river,Unnamed Waterway,0,0
1099758748,river,Unnamed Waterway,0,0
1099758754,river,Unnamed Waterway,0,0
1099758766,river,Unnamed Waterway,0,0
1099758772,river,Unnamed Waterway,0,0
1099758777,river,Unnamed Waterway,0,0
1099758783,river,Unnamed Waterway,0,0
1099758789,river,Unnamed Waterway,0,0
1099758795,river,Unnamed Waterway,0,0
1099758801,river,Unnamed Waterway,0,0
1099758807,river,Unnamed Waterway,0,0
1099758813,river,Unnamed Waterway,0,0
1099758819,river,Unnamed Waterway,0,0
1099758828,river,Unnamed Waterway,0,0
1099758834,river,Unnamed Waterway,0,0
1099758840,river,Unnamed Waterway,0,0
1099758846,river,Unnamed Waterway,0,0
1099758851,river,Unnamed Waterway,0,0
1099761569,canal,Unnamed Waterway,0,0
1099761570,canal,Unnamed Waterway,0,0
1099776665,canal,Unnamed Waterway,0,0
1099787934,canal,Unnamed Waterway,0,0
1099787935,canal,Unnamed Waterway,0,0
1099787936,canal,Unnamed Waterway,0,0
1099787946,canal,Unnamed Waterway,0,0
1099787947,canal,Unnamed Waterway,0,0
1099787950,canal,Unnamed Waterway,0,0
1099787951,canal,Unnamed Waterway,0,0
1099787952,canal,Unnamed Waterway,0,0
1099787953,canal,Unnamed Waterway,0,0
1099787954,canal,Unnamed Waterway,0,0
1099787955,canal,Unnamed Waterway,0,0
1099787956,canal,Unnamed Waterway,0,0
1099787957,canal,Unnamed Waterway,0,0
1099787958,canal,Unnamed Waterway,0,0
1099787959,canal,Unnamed Waterway,0,0
1099791509,canal,Unnamed Waterway,0,0
1099791510,canal,Unnamed Waterway,0,0
1099791511,river,Unnamed Waterway,0,0
1099791512,canal,Unnamed Waterway,0,0
1099791513,canal,Unnamed Waterway,0,0
1099791514,canal,Unnamed Waterway,0,0
1099791517,canal,Unnamed Waterway,0,0
1099791518,canal,Unnamed Waterway,0,0
1099791520,canal,Unnamed Waterway,0,0
1099791521,river,Unnamed Waterway,0,0
1099791525,canal,Unnamed Waterway,0,0
1099813599,canal,Unnamed Waterway,0,0
1099813600,canal,Unnamed Waterway,0,0
1099813601,canal,Unnamed Waterway,0,0
1099959342,canal,Unnamed Waterway,0,0
1099959343,canal,Unnamed Waterway,0,0
1099959344,canal,Unnamed Waterway,0,0
1099959345,canal,Unnamed Waterway,0,0
1099959346,canal,Unnamed Waterway,0,0
1099959347,stream,Unnamed Waterway,0,0
1099959348,canal,Unnamed Waterway,0,0
1099959351,canal,Unnamed Waterway,0,0
1099959352,canal,Unnamed Waterway,0,0
1099959353,canal,Unnamed Waterway,0,0
1099963358,canal,Unnamed Waterway,0,0
1099963359,canal,Unnamed Waterway,0,0
1099963362,canal,Unnamed Waterway,0,0
1099963370,canal,Unnamed Waterway,0,0
1099963371,canal,Unnamed Waterway,0,0
1099963373,canal,Unnamed Waterway,0,0
1099963376,canal,Unnamed Waterway,0,0
1099963382,canal,Unnamed Waterway,0,0
1099966396,stream,Unnamed Waterway,0,0
1099976619,canal,Unnamed Waterway,0,0
1099976620,canal,Unnamed Waterway,0,0
1099976626,canal,Unnamed Waterway,0,0
1099976628,canal,Unnamed Waterway,0,0
1099976629,canal,Unnamed Waterway,0,0
1099976636,canal,Unnamed Waterway,0,0
1099976643,canal,Unnamed Waterway,0,0
1099976651,canal,Unnamed Waterway,0,0
1099976652,canal,Unnamed Waterway,0,0
1099976655,canal,Unnamed Waterway,0,0
1099977861,stream,Unnamed Waterway,0,0
1100568015,canal,Unnamed Waterway,0,0
1100568019,canal,Unnamed Waterway,0,0
1100568020,canal,Unnamed Waterway,0,0
1100568023,canal,Unnamed Waterway,0,0
1100568024,canal,Unnamed Waterway,0,0
1100568026,canal,Unnamed Waterway,0,0
1100635308,river,Unnamed Waterway,0,0
1100952519,canal,Unnamed Waterway,0,0
1101328469,canal,Unnamed Waterway,0,0
1101328470,canal,Unnamed Waterway,0,0
1101328476,canal,Unnamed Waterway,0,0
1101328477,canal,Unnamed Waterway,0,0
1101328478,canal,Unnamed Waterway,0,0
1101328480,canal,Unnamed Waterway,0,0
1101328481,canal,Unnamed Waterway,0,0
1101328482,canal,Unnamed Waterway,0,0
1101328483,canal,Unnamed Waterway,0,0
1101328487,canal,Unnamed Waterway,0,0
1101328488,canal,Unnamed Waterway,0,0
1101328510,canal,Unnamed Waterway,0,0
1101328511,canal,Unnamed Waterway,0,0
1101328514,canal,Unnamed Waterway,0,0
1101328515,canal,Unnamed Waterway,0,0
1101328535,canal,Unnamed Waterway,0,0
1101328536,canal,Unnamed Waterway,0,0
1101330079,canal,Unnamed Waterway,0,0
1101330080,canal,Unnamed Waterway,0,0
1101330096,canal,Unnamed Waterway,0,0
1101330097,canal,Unnamed Waterway,0,0
1101330103,canal,Unnamed Waterway,0,0
1101330104,canal,Unnamed Waterway,0,0
1101330105,canal,Unnamed Waterway,0,0
1101336848,river,Unnamed Waterway,0,0
1101336900,river,Unnamed Waterway,0,0
1101336901,river,Unnamed Waterway,0,0
1101336912,river,Unnamed Waterway,0,0
1101336917,river,Unnamed Waterway,0,0
1101336947,river,Unnamed Waterway,0,0
1101336950,river,Unnamed Waterway,0,0
1101336955,river,Unnamed Waterway,0,0
1101336958,river,Unnamed Waterway,0,0
1101336961,river,Unnamed Waterway,0,0
1101336964,river,Unnamed Waterway,0,0
1101336967,river,Unnamed Waterway,0,0
1101336970,river,Unnamed Waterway,0,0
1101336973,river,Unnamed Waterway,0,0
1101336974,river,Unnamed Waterway,0,0
1101336977,river,Unnamed Waterway,0,0
